le mlatu verba cu linto	The kitten is lightweight.
ko skicu lo lisri be lo crida mi	Tell me a story about fairies.
mi pu tcidu lo liste be lo notci noi te porsi lo ka se benji ca ma kau	I read a log of messages, which were sorted in the order of being sent.
lo vi djacu cu litce li re	It's two liters of water.
ko satre lo litki lo panje	Wipe the liquid with a sponge.
mi pu litru lo fange gugde	I travelled abroad.
xu lo ka citka lo livga be lo jipci cu xamgu do	Is eating chicken liver good for you?
le toknu cu se livla lo mudri	The furnace is stoked up with wood.
lo livla na banzu	There isn't enough fuel.
lo mlatu cu danlu	Cat is an animal.
lo pa sazri ca denpa	A driver waits.
lo za'u sazri ca denpa	Drivers wait.
mi pu vitke lo dzipo le'ai nai	I visited Antarctica (sic!)
mi pu klama lo zarci y lo'ai pu sa'ai ba le'ai	I went to the store, ehm, no, will go!
sa'ai ba klama le'ai pei	Is it "will go" that should have been said?
lo'e cipni cu kakne lo ka vofli	Typical birds can fly.
ma smuni lo'u vau ua le'u noi do cusku	What's the meaning of "vau ua" that you said?
lo du'u lo prina be fi lo nixli jamfu cu nenri lo dinju cu logji lo du'u la alis pu zvati ti	By the fact that there are footprints of a girl inside the house, I conclude that Alice was here.
loi tadni pu sruri le dinju	Students surrounded the building.
mi lojbo no drata be lo ka se cinri la lojban i je mi na tavla bau la lojban	I'm a Lojbanic person only in that I'm interested in Lojban; I don't speak it.
mi pu sipna bu'u lo loldi be lo mi kumfa	I slept on the floor of my room.
lo lorxu cu citka lo jipci	Foxes eat hens.
mi pu cusku lu coi lo pendo li'u	I said "Hello, friends!"
lo re cirkulo cu du lu'e lo logji	Two circles is a symbol of logic.
lo vi vorme janbe cu du lu'e mi	This doorbell is to call me.
zo ki'ogra lujvo lo du'u kilto lo grake vau lo kilto ce'o lo se grake zo kilto ce'o zo grake	"ki'ogra" is a lujvo meaning "is a thousand of grams" with arguments meaning "what is measured in thousands", "the number of grams"; affixes of the lujvo are built from "kilto" and "grake" attached sequentially.
mi pu lumci lo za'u palta lo stali	I washed the dishes of the remains.
lo cifnu ca lunbe	The baby is naked.
le terdi ce se lunra pa da	The Earth has one natural moon.
lo bisli lunsa pu gacri lo dertu	The frost covered the ground.
lo vi luska cu cpare co masno	This mollusk moves slowly.
do djica ma	What do you want?
ma noi prenu pu zvati ti	Who was here?
ma noi dacti pu zvati ti	What object was here?
ma'a se zdani lo bu'u planeta	We inhabit this planet.
lo rarna munje cu vajni ca lo nu ma'a se lifri	Nature plays an important role in our lives.
ma'i lo mi pendo lo tcini cu zenba lo ka xlali	According to my friend, the situation is deteriorating.
zo di'ai cmavo ma'oi coi	"di'ai" is a grammatical particle of class "COI" (vocative).
li ma'u re du li bi vu'u xa	"+2 = 8 - 6."
fi mi le cidja cu mabla lo ka se zalvi lo denci	For me the food is awful in chewing it.
lo delfinu cu mabru	Dolphins are mammals.
lo vi karce cu macnu lo ka gau cenba lo ka sutra	The speed of this car is changed manually.
lo rokci cu magneti lo ka snipa lo jinme	The stone is magnetic in that it sticks to metal.
lo rokci co'u magneti lo ka co'a glare	The stone becomes non-magnetic when being heat up.
pa mai la meilis ze'i se zdani ti	First, Mei Li has been living here for a short time.
re mai la meilis ka'e sidju ma'a	Secondly, she can help us.
ro mai la meilis cu stati nixli	Lastly, she is a smart girl.
le nanmu cu simlu lo ka makcu lo ka seksi	The man seems to be mature in his sexuality.
lo nu lo ractu cu canci cu makfa lo verba la djon	The disappearance of the rabbit performed by John was magical for the child.
ti malsi lo budjo	This is a Buddhist temple.
lo mamta be do pu zukte ma ca lo nu do mo'u klama lo zdani	What was your mother doing when you got home?
le bukpu ca manfo lo ka se tengu	The cloth is uniform in texture.
mi pu nai citka lo mango	I have never eaten mangoes.
lo kumfa cu manku	The room is dark.
mi manri lo nu ma kau ba jinga vau lo ka jdice ma kau	I'm the standard of determining of who will win, however I decide that will be so.
lo vu ve'i cmana ba manri lo nu zgana le tumla	That hill will be the reference frame for observing the land.
lo zdani be mi cu mansa mi lo ka tcini bu'u ce'u	I'm satisfied with the conditions in my house.
lo sakta cu trina lo manti	Sugar attracts ants.
ai mi dasni lo mapku	I'm going to put on a hat.
le mapni cu zabna	The cotton is of high quality.
lo se cusku be do na mapti lo se cusku be lo do jatna lo ka se smuni	Your words are inconsistent in meaning with what your boss said.
ti ckiku lo na mapti be lo vi stela	The key is incompatible with this lock.
mi pu jai se bapli fai lo ka se marbi lo laldo dinju fi lo ka cilmo	I had to take shelter in an old building in order not to become wet.
ti marce lo se vecnu	This is a vehicle for carrying goods.
ti marce ge lo se vecnu na'o ku gi lo remna ca'a ku	This is a vehicle intended to transport goods but actually used for transporting people.
lo ka zukte lo se cpedu be lo bilma cu marde ei do	Doing what the ill person asks should be you ethics.
xu lo margu cu jinme	Is mercury a metal?
lo vi nanba cu marji lo mraji lo bliku	This bread is made of rye and has the form of a block.
ti skori lo marna	This is a cable made of hemp.
lo vi stuzi cu marvele mi	This place is marvelous to me.
mi pu marxa lo patlu lo pesxu	I made mashed potatoes.
le verba cu simlu lo ka masno lo ka cadzu	The child seems to be slow at walking.
lo pu dunra cu masti li ci	The past winter lasted for 3 months.
ko jai mosra lo cutci lo matci	Wipe your shoes on the mat.
lo vi creka cu matli	This shirt is linen.
mi pu citka lo snuji be lo matne bei lo nanba	I ate a sandwich with butter and bread.
lo vi karce cu se matra lo vlipa	This car has a powerful engine.
nelci do fa mi ne mau la alis	I like you but Alice likes you more.
ua do ti zvati i ua mau'i ji'a la alis ti zvati	Wow, you are here. Wow, wow, Alice is here too!
ze'u ku lo mavji gau ralju cidja lo xirma	Oats have long been the main food for horses.
lo nanba cu se zbasu fi lo maxri	Bread is made of wheat.
xu do me lo ctuca	Are you a teacher?
ua do tsuku doi la alis i ua me'ai lo drata ti zvati ji'a	Wow, you arrived, Alice! Oh well, the others are here too.
me'i mu prenu ca zutse bu'u le kumfa	There are less than five people sitting in the room now.
ko catke la'e me'o so pa pa	Dial 911!
me'o pa re ci	123 (as a text).
le fetsi pu se mebri lo kalri	She had a forehead open.
mi ponse lo megdo be lo rupnu be li ci	I own three million dollars.
e'o do cuxna fi lo pixra poi klani su'e lo megdo be li pa bei lo ka se bitni li bi	Please choose an image that does not exceed 1 Megabyte.
mi ralte pa boi re mei be lo gluta	I have a pair of mittens.
mi'o re mei	You and I are two.
pa mei lo nabmi	It is one of the problems.
le vo mei pu klama le kumfa	The four entered the room.
lu li vo du li re su'i re li'u mekso la lojban	"li vo du li resu'i re" is a mathematical expression in Lojban.
zoi cy. (x+15 &amp; ~15) .cy. mekso la c poi bangu	"(x+15 &amp; ~15)" is a mathematical expression in C language.
le ninmu cu melbi mi lo ka se catlu	For me the woman is beautiful to look at.
lo menli be lo smani cu simsa lo menli be lo remna	The mind of monkeys is similar to the one of humans.
do mensi mi lo ka se patfu	You are my brother since we are born from the same father.
lo nu penmi cu mentu be li ji'i xa no	The meeting is approximately 60 minutes long.
mi'a pu rinsa le pa merko	We greeted the American.
mi merli le jubme li pa lo ka mitre vau li pi pa	I measured the length of the table as 1 meter with accuracy 0.1 meters.
mi gleki	I'm happy.
mi'a pu casnu do	We were discussing you.
mi'ai se rai troci	We try our best.
mi'ai djuno lo krinu	We know the reason.
da mi'ai nabmi	We have a problem.
coi mi'e la gleki	Hello, I'm La Gleki.
coi la kevin i mi'e nai la kevin	Hello, Kevin - I'm not Kevin.
lo za'u flora cu zvati lo cmana mi'i lo ki'otre be li ci	The flowers are present on the mountain and three kilometers around of it.
mi'o ba renvi	You and I will survive.
mi pu zukte ra mi'u	I did the same thing.
mi pu lebna lo cukta gi'e dunda lo cukta mi'u nai la alis	I took a book and gave another one to Alice.
ra pu sanli bu'u lo midju be lo dargu	He was standing in the middle of the road.
zoi .mifr.cni rni dn.mifr. mifra lu coi ro do li'u lo ka zo o pe ce'u se basti zo n pe ce'u	cni rni dn is an encoded Lojban phrase "coi ro do" where "n" is a replacement for "o".
zo coi mifra lo nu rinsa vau lo bangu	"coi" is a greeting encoded in language.
lo mikce pu minde mi lo ka sipna	The doctor ordered me to sleep.
lo mi mamta pu mikce mi tu'a lo mi bekpi ta'i lo ka punji lo jduli	My mother treated my ill back by applying an ointment.
lo jurme cu mikri lo mitre be li re boi lo ka ganra	The microbe is 2 micrometers wide.
lo jubme cu milti lo mitre be li bi no no boi lo ka ganra	The table is 800 millimeters wide.
lo djacu cu milxe lo ka glare	The water is warm (not hot).
mi milxe lo ka tatpi	I'm tired to a moderate degree.
le turni pu minde mi lo ka klama ca lo drani	The manager ordered me to come on time.
ti minji lo nu cpacu lo djacu vau lo xance	This is a hand-controlled apparatus for getting water.
le dargu cu minli li re lo ka ki'otre	The road is two kilometers long.
lo djacu pu minra lo gusni be fi la sol la alis lo marvele barna	Water reflected the sunlight that Alice could see as marvelous spots.
le bitmu so'i roi minra lo sance	The wall echoes the sound several times.
lo va nanmu poi dasni lo pelxu cu mintu lo do patfu	That man wearing yellow is your father.
mi pu mipri lo torta lo verba	I hid the pie from the child.
co'a lo ka jbena vau lo mirli cu kakne lo ka sanli	A baby deer can stand as soon as it is born.
la gleki cu misno lo se bangu be la lojban	Gleki is famous among Lojban speakers.
lo vi tanxe cu mitre li pa lo ka clani	This box is one meter in length.
mi mitysisku lo sunla skaci lo nenri be lo vi kumfa	I'm looking for a woolen skirt among things in this room.
lo vacri cu mixre so'o gapci	Air is a mixture of several gases.
le tanxe cu mlana le bitmu	The box is to the side of the wall.
lo ka kucli cu catra lo mlatu	Curiosity killed the cat.
mi ralte lo mlatu e lo gerku	I keep a cat and a dog.
ma'i mi lo tcati cu mleca lo ckafi lo ka kukte vau lo mutce	To me tea is much less tasty than coffee.
lo mledi pu sinxa lo nu le kumfa cu cilmo	Mold was a sign that the room was damp.
lo vacri co'a mligla	The air became warm.
so'i da rutni mluni le terdi	There are many satellites orbiting the Earth.
do mo	How are you?
la lojban cu mo	What is Lojban?
mo'a snuji cu cpana lo jubme	There are too few sandwiches on the table.
i do mo'i ca'u cadzu	You walk towards my front.
ko catke mo'i zu'a	Push it to the left.
pa mo'o pu zu ku zasti fa lo nanmu e lo ninmu	Chapter 1. Long ago lived a man and a woman.
xu do mo'u jukpa	Are you done with cooking?
mi mo'u cirko	I've lost it.
mi mo'u citka lo ro plise	I've eaten up all apples.
mo'u nai ku mi pu zbasu lo dinju ze'a lo masti	I built houses for a month.
lo vi cukta cu me mi moi	This book is mine.
i mi ci moi lo pendo lo ka ce'u ce'u cinba	I kiss all but two of my friends.
lo cmaci cu ro moi lo saske lo ka ce'u ce'u zmadu fi lo ka mi djica lo ka tadni ma kau	Math is the last subject that I want to study.
le nu jamna cu mokca po'o lo remna citri	The war is just a point in human history.
le terdi cu mokca po'o le munje	The Earth is just a point in the Universe.
gau ko kalri fa lo moklu be do	Open your mouth.
ti molki lo ka zalvi lo gurni	This is a mill grinding grain.
lo tabno poi grake li pa re cu molro li pa	12 grams of carbon is one mole in amount.
lo monsuta pu cisma tai lo ka kusru	The monster smiled in a cruel way (the monster's smile was cruel).
mi morji fi lo bu'u tcadu fe lo du'u pu za lo nanca be li pa no no cu ralju tcadu lo bu'u gugde	I remember that 100 years ago this city was the main city of this country.
mi co'u morji lo du'u ei mi cusku ma kau	I forgot what to say.
mi nelci lo morna be lo pezli bei lo du'u lo gunma be ri cu cirkulo	I like patterns of leaves that form circles.
xo da pu co'a morsi	How many died?
le mlatu pu ru'i se mosra lo mi kerfa lo milxe	The cat was mildly rubbing against my head.
ai mi jai gau mosra fi le jubme fe lo bukpu	I'm going to wipe the table with a cloth.
ra crepu lo mraji	He is harvesting rye.
mi pu mrilu lo se dunda lo pendo lo dizlo tcana lo sivni	I mailed a present to a friend from a local post office via a private mail system.
mi pu mrilu lo notci fu lo kibro	I sent a message via the internet.
mi pu setca lo dinko le bitmu se pi'o lo mruli	I hammered a nail into the wall using a hammer.
ti zmiku mruli lo ka setca lo dinko se pi'o ce'u vau lo barda lo matra	This is an automatic hammer for nailing with a large head propelled by a motor.
mu bakni pu zvati le purdi	There were 5 cows in the garden.
mi nelci lo danlu noi mu'a du lo gerku e lo mlatu	I like animals like, for example, dogs and cats.
mi pu penmi la alis mu'i lo ka ciksi ro da	I met Alice in order to explain everything.
i ro mai mi jinvi lo du'u za'u lo cukta cu jai sarcu mu'o	Finally, I think that more books are necessary, I'm done.
ja'o dai le za'u sonci pu cliva le tcadu mu'o nai loi mi tadni	As you may conclude, the soldiers left the city ... no, that's not the end of the story, my students.
la alis cu mu'oi gy.prima donna.gy.	Alice is a prima donna.
lo cmaci cu saske lo mucti	Mathematics studies immaterial things.
ti mudri lo laldo	This is wood from old trees.
lo ka vasxu lo vifne cu mukti lo ka klama se ka'a lo purdi vau mi	To breathe fresh air is my motive to go to a garden.
lo nu nitcu cu mukti ro lo nu finti i mi te mukti lo ka vitke la paris	Necessity is the motive for every invention. I am going to visit Paris.
mi mulno lo ka na kakne lo ka tavla fo lo fraso	I can't speak French at all.
do mulno lo ka jai fenki	You are completely crazy.
la alis cu se zdani lo munje be se xanri be vo'a	Alice lives in the world of her fantasies.
ti mupli lo ka jai tasmi lo laldo nu enge vau lo dinju	This building is an example of old architecture.
ti mupli lo ka titla vau lo vanju	This is an example of sweet wine.
lo dilnu cu murta lo tsani	Clouds are curtains of the sky.
le za'u mai pu casnu lo flalu be fi lo muslo	They discussed Muslim law.
ti mutce lo ka kargu	This is very expensive.
mi mutce lo ka senpi	I highly doubt that.
le prenu cu muvdu lo bartu le dinju lo canko	The person is moving to the outside from the building via the window.
la alis ba jai gau muvdu fai lo tanxe lo drata kumfa	Alice will move the box to another room.
ai mi vitke lo muzga be lo danlu	I'm going to visit the Zoo.
ma stuzi lo muzga be lo arte	Where is the museum of art?
na ku lo mi speni cu citno	It's not true that my wife is young.
la kevin pu ku prami na je cinba mi	Kevin didn't love but kissed me.
na'e vajni mi	It's not important to me.
do ba na'e snada	You won't make it (won't succeed).
na'e bo mi pu zukte	Not I did it.
ca ma do pu te vecnu lo ractu i le ractu na'i	When did you buy a rabbit? I didn't buy a rabbit.
i do jinvi ma lo pelmeni i na'i i mi na se slabu zo pelmeni	What do you think of pelmeni? Nothing, I don’t know this word.
do na'o to'e se zdile	You are a boring person.
lo ka ze'a denpa na nabmi mi	To wait for a while is not a problem for me.
ui i ui nai	Yay! Alas!
si'u i si'u nai	With help. Without help
mi zgipli lo pipno gi'e nai certu	I play the piano but I'm not an expert.
jisra lo najnimre vau e'o	Orange juice, please!
ti nakni lo mlatu lo ka se nakpinji	This is a male cat since it has a penis.
lo nakpinji be lo bakni pu klama lo nenri be lo vibna	The bull's penis entered the vagina.
lo nalci be lo cipni cu spofu	The bird has its wing broken.
li bi namcu	8 is a number.
e'o lo blabi nanba e lo matne	White bread and butter, please!
mi pu smaka lo nanba	I tasted the bread.
mi nanca li re mu	I am 25 years old.
mi se zdani ti ze'a lo nanca be li vo	I have been living here for 4 years.
nandu mi fa lo ka cadzu lo vi boske	It's hard for me to wade through this forest.
lo va nanla cu mo	Who is that boy?
o'i le nanmu cu jgari lo xarci	Careful, the man is holding a gun!
lo jgalu cu nanvi lo mitre lo ka zenba lo ka clani vau ca ro snidu	One nanometer is the length that a fingernail grows in one second.
ti narge lo kokso lo rotsu lo kukte	This is a coconut with a thick shell and a tasty kernel.
le solri cu narju	The sun is orange.
lo du'u la edvard pu zvati la nipon cu natfe lo se sruma be mi	The fact that Eduard was in Japan contradicts my assumption.
lo se natmi be ma cu se zdani lo vi se kuspe	People of what nationality live in this area?
do se natmi ma	What is your nationality?
mi pu djuno lo du'u la alis nau pu pu tsuku	I knew that Alice had arrived (before I knew).
mi pu djuno lo du'u la alis pu tsuku	I knew that Alice had arrived (before I knew).
la argon cu navni	Argon is an inert gas.
da jdika naxle le lalxe lo rirxe lo flora foldi	There is a narrow channel to the pool from a river, it goes through flower fields.
lo nazbi be do cu lenku	Your have a cold nose.
mi pu cusku no da ne le nabmi	I said nothing about the problem.
mi ne se mau do cu clani	I'm taller than you.
mi ca zvati ne'a le tcana	I'm near the station.
lo vacri ca lenku ne'i lo zdani be mi	The air is cold inside my house.
xu do kakne lo ka viska ne'i lo manku	Can you see in the dark?
mi lumci lo nei	I'm washing myself.
do zbasu no da lo se nei	You are making nothing out of nothing.
ba barda fa lo nejni be lo ka muvdu bei lo rokci	It will consume a lot of energy to move this rock.
mi nelci lo ka kelci la tenis	I like playing tennis.
mi nelci ro nu do cusku lo simsa	I like whenever you say such things.
mi nelci lo ckafi ne se mau	I prefer coffee.
rau finpe cu nenri lo vi rirxe	There are plenty of fish in this river.
le ctuca pu klama lo nenri	The teacher came in.
mi pu punji fi lo nenri be lo lenku minji	I put it into the fridge.
mi zenba lo ni sutra	My rapidity increases.
gau ko stodi ni'a loi papri	Keep it under papers.
do srera fau lo ka pilno lo mi datni i ni'i bo u'u mi pu te mu'i nai smusku lo jitfa	You are wrong when using my data just because (sorry!) I unintentionally said a false thing.
mi ze'u na tavla do ni'o ei mi ca cliva	I haven't talked to you in a long time. Well, now I should leave.
li ni'u ci du li re vu'u mu	 '-3 = 2 - 5'.
da zo'u lo ka djica da cu nibli lo ka claxu da	Wanting something implies lacking it.
lo ka frili na nibli lo ka xamgu	Being easy doesn't imply that it is good.
nicte di'ai	Good night! (a well-wish)
ca lo nicte be lo cabdei mi ba zvati le boske	Tonight I will be in the forest.
lo nikle cu me lo jinme poi jdari je se romge	Nickel is a hard metal with reflective surface.
lo za'u vi te gusni cu nilce le kumfa lo du'u ri jai zdile	These light sources furnishes the room making it amusing.
lo vi nimre cu kukte gi'i kurki	Is this citrus sweet or bitter?
lo melbi ninmu poi se kerfa lo pelxu pu cadzu bu'u le panka	A pretty woman with yellow hair was walking in the park.
lo nirna be lo mi pa degji cu spofu	Nerves in my finger don't work.
mi nitcu lo ka volta lo zdani vau lo ka cpacu lo ckiku	I need to return home to get the keys.
le nixli cu nivji lo creka lo lanme sunla	The girl is knitting a sweater from fleece.
lo nixli cu cisma fa'a mi	The girl smiled at me.
no bramlatu ca zvati le boske	There are no big cats in the forest.
xu la alis cu zukte lo se nupre be lo no'a	Does Alice keep her words?
mi gleki lo nu no'a	I'm happy because I'm happy.
le creka cu no'e cmalu	The shirt is medium in size.
mi no'e certu la lojban	I'm fine in Lojban, neither a newbie, nor an expert.
lo vacri ca no'e glare	It's neither cold, nor hot now, it's in between.
do zenba lo ka certu tu'a la lojban no'i mi jinvi lo du'u lo do jufra na mulno drani	You are becoming more and more proficient in Lojban. Back to the previous topic, I think your sentence wasn't fully correct.
mi se degji no'o da	I have a usual number of fingers.
le nixli cu nobli lo ka tarti	The girl is aristocratic in her behavior.
mi nobli lo ka jbena ma kau	I am noble by birth.
mi nelci la jasmin noi mi ta'e zgana bu'u lo panka	I like Jasmine, whom I habitually see in the park.
mi nelci la jasmin	I like Jasmine.
mi tavla do noi mi prami ke'a	I'm talking to you whom I love.
xu do nolraitru le munje	Are you the king of the world?
mi pu cusku fi lo jatna fe lu mi'a pu'o djuno li'u noi notci lo cipra	I made a statement to the boss about the experiment: "We don't know yet."
le turni ba cusku lo notci be lo cnino jikni	The governor will announce a new economic system.
mi gleki lo nu do klama	I am happy that you came.
lo nu prami cu nu gunka	Loving is working.
mi djica lo nu do kansa mi i xu nu bu cumki	I want you to accompany me. Is this possible?
mi ba no roi zukte lo simsa za'u re'u vau nu'e do	I will never do that again, I promise you.
nu'e cu'i do mi ba troci	I'll try, but I don't promise anything.
nu'e nai do i se la'u li du'e tilju	I take my promise back, it's too heavy.
mi nu'o zvati lo vu panka	I have never been to the park over there.
mi nu'o snada	I could succeed but never managed to do that.
mi pu citka lo stasu poi vasru lo nudle	I ate a soup with noodles.
mi pu citka lo nudle pa re'u ca lo cabdei	I ate noodles for the first time today.
le flora cu nukni	The flower has a magenta color.
mi pu nupre fi la alis lo ka sidju ri va'o lo nu ri smaji	I made Alice a promise to help her on condition that she keeps silence.
lo nurma cu jai pluka	The countryside is pleasant.
la lojban cu nutli lo ka ma kau mapti ce'u lo ka traji fi ro kulnu	Lojban is neutral in what culture out of all matches it best.
ma nuzba	What's up?
no da nuzba fi mi fo do	No news from me for you.
lo nuzba be le tcini pu se terpa	News about the situation were frightening.
nuzba fa lo nu mi pu te vecnu lo fonxa	The news are that I bought a phone.
lo du'u no da nuzba cu xamgu nuzba	No news are good news.
la alis o la kevin cu lumci lo kumfa	Either both Alice and Kevin clean a room or none.
do o nai mi lumci le kumfa	Either you clean the room or I do.
o'a ca ti mi kakne lo ka limna	Now I am able to swim.
mi pu bilga o'a cu'i i fe bo mi sidju	It was just my duty, so I helped.
o'a nai la alis nu'o bredi	What a shame, Alice is not ready yet.
o'a nai se'i mi pu mrilu fi lo na drani	Oops, I mailed to a wrong address.
o'e mi do ba kansa lo ka vitke lo mikce	I'll go with you to see the doctor.
o'e nai doi dirba mi na djuno	Dear, I don't know.
o'e nai mi pensi	Leave me alone, I'm thinking.
o'i lo karce ca crane	Be careful, a car ahead!
o'i nai gunta	Go ahead, attack!
o'o ko za'u re'u troci	Patience, try again!
o'o cu'i ma pu mukti fi do	Ok, what was your motive to do it?
o'o nai lo mamta ca zvati ma	Where is the mother after all?
o'u ba'o vlile tcima	Phew, the storm is over.
o'u cu'i mi pu tinbe lo se flalu	I followed the law.
o'u nai lo mi bersa za'o na volta	My son is still not back.
mi tuple oi	Ouch, my leg!
oi nai vifne djacu	Fresh water, how nice.
mi ba citka lo omle be lo sovda ce lo tamca	I will eat an omelette made with eggs and tomatoes.
pa planeta cu xamgu loi remna	There is one planet for humans.
le ninmu ne pa'a la alis cu se kanla lo crino	The woman is like Alice except that the woman has green eyes.
pa'e le stasu cu xlali	In my unbiased opinion, the soup is terrible.
pa'e nai lo za'u vi pixra poi mi finti cu te rai xamgu	Of course, I'm biased, but my paintings are the best.
ta'i da do pu pu'i limna pa'o le rirxe	Somehow, you were able to swim across the river.
mi pacna fi li so'a fe lo nu solri ba zi	I hope it will be sunny soon.
mi pacna fi li so'u fe lo nu do klama	I wish you came.
lo risna cu pagbu lo xadni	Heart is a part of body.
le trene mo'u pagre lo manku kevna lo nurma lo jarbu	The train passed the dark hole to reach a rural area from the suburbs of the city.
li pai du li ji'i ci pi pa vo pa mu so	The number π (pi) is approximately 3.14159.
lo nenri be lo cirkulo be li re pi'i ry cu klani li pai pi'i ry te'o re	The area of a circle of diameter "2 × r" is equal to π × r^2.
le te cange pu pajni lo du'u xu kau lo grute cu makcu	The farmer was deciding whether fruits were ripe.
pu se palci do fa lo ka lebna lo jdini	It was wicked of you to take money.
xu do ca dasni lo palku	Are you wearing trousers?
mi pu cpare lo palma tricu	I climbed a palm tree.
ti palne lo palta ce lo kabri	This is a tray with plates and cups on it.
mi palpi lo sefta be lo najnimre i ri se sefta lo xutla	I can touch-feel the surface of an orange. It is soft.
mi pu jai gau porpi fai lo palta	I broke a plate.
le palta co'a porpi	The plate got broken.
ti pambe lo vacri lo xislu lo bartu	This is a pump for filling up the air into the wheels from the outside.
mi sumne lo panci be lo najnimre i ri se panci lo flora	I can smell a scent of an orange. It has a scent of flowers.
mi te panci lo najnimre lo flora	I can smell an orange smelling of flowers.
lo kumfa cu je'a se panci lo mabla	The room really stinks.
iu nai panci fa lo kalci	Yuck, it smells like shit.
le panje cu cokcu lo so'i djacu	The sponge absorbs a lot of water.
mi poi kansa loi pendo be mi cu nelci lo ka cadzu bu'u lo panka	I like to walk in the parks with my friends.
ti panlo lo nanba	This is a slice of bread.
le mensi ca panpi lo bruna be vo'a	The sister is now at piece with her brother.
zo pacna zo kanpe cu panra lo ka valsi zo'ei lo nu djica	The word "pacna" is parallel to "kanpe" differing in that "pacna" describes desire and "kanpe" doesn't.
lo za'u gunka pu pante lo ka te pleji ma kau vau loi turni ta'i lo ka de'a gunka	Workers complained about their salary to the management by halting their work.
le nixli cu panzi mi	The girl is my child.
ko catlu lo vi papri be le cukta	Look at this page of the book.
li re parbi li vo li re	2 is the ratio of 4 with respect to 2.
lo cmalu cu parbi lo temci be lo cabna bei lo nu cliva vau lo temci be lo nu cliva bei lo nu volta	It's a small fraction of the time from now until leaving with respect to the time from leaving until returning.
lo vi curnu cu parji lo xarju	This worm is a parasite in pigs.
ma ba participe lo ka casnu	Who will participate in the discussion?
do poi dasni lo vi pastu cu simlu lo ka citno nixli	In this dress, you look like a young girl.
lo patfu be mi cu gunka bu'u la toki'os	My father works in Tokio.
au pei stasu lo patlu	Would you like potato soup?
mi pu bevri lo patxu be lo djacu	I brought a pot of water.
pau do retsku lo se du'u ma krinu lo nu balvi vau ji lo nu pilno	You are asking of what is the reason for something happening in the future, and/or in usage. What is that reason, and is it for something happening in the future, a usage, or both?
lo prenu cu bebna ki'u ma pau nai	Why people are so stupid?
ti du lo karce pe la alis	This is a car of my friend.
lo mi pendo cu fenki i lo pendo pe mi cu fenki	My friend is crazy.
ti me lo karce pe mi	It's my own car.
lo ditcu cu jdini pe'a	Time is money.
le nanmu cu lanbi pe'a	He is a "sheep" (figuratively).
mi tavla xagji pe'a	I'm hungry for talking.
mi xagji pe'a nai	I'm literally hungry.
pe'i do drani	I think you are right.
pe'i vamji fa lo nu retsku	I think it's worth asking.
ko zgana ti pe'u la alis	Look at this, please, Alice!
au pei mi kansa do	Do you want me to accompany you?
pei mi'o zvati lo te salci	What about going to the party?
mi pu ciska lo xatra lo blabi pelji	I wrote a letter on a white paper.
xu do su'o roi smaka lo rusko pelmeni	Have you at least once tasted Russian pelmeni?
lo'e badna cu pelxu	A typical banana is yellow.
mi finti lo pemci be lo vrici prenu	I create poems about different people.
tu penbi lo blanu e nai lo xekri	That is a blue, not black pen.
mi pu pencu lo vorme se pi'o lo canpa	I touched a worm with a spade.
xu la alis cu pendo do	Is Alice your friend?
mi mutce se pluka lo ka penmi do	I am pleased to meet you.
mi pensi lo nu mi pu zvati ma kau	I'm thinking of where I was.
mi pu pensi lo nu mi volta le zdani	I was thinking of returning back home.
mi binxo lo perli se ja'e lo nu mi citka lo perli	I become a pear because I eat pears.
e'o do permite mi lo ka tcidu lo cukta ba lo nu do mo'u tcidu ri	Please, allow me to read the book after you finish reading it.
le rirni pu permite le verba lo ka kelci bu'u le panka	The parent let the child play in the park.
au flaume pesxu	I'd like some plum jam.
lo gusni cu petso pa mitre be li ji'i so pi mu lo ka muvdu ca ro nanca	1 light-year is approximately 9.5 Petameters (Pm).
lo pezli be lo tricu co'a pelxu ca lo critu	Leaves of tress become yellow in the autumn.
lo vacri ca kelvo li ji'i re so ci pi mu	It's around 293.5 degrees Kelvin (20.5 degrees Celsius).
ko tcidu lo te fendi poi pa pi'e ci mu moi	Read the section 1.35.
li re pi'i mu du li pa no	2 × 5 = 10.
lo mango o nai bo lo plise o nai bo lo perli pi'u lo xunre a bo lo pelxu cu vo mei	The cross product of mangoes, apples and pears that are either red or yellow has 6 members.
lo ratni be lo cidro cu picti lo mitre be li re mu lo ka klani ma kau	The atom of hydrogen is 25 picometers in size.
ko dunda fi mi fe lo pijne be lo pelji	Give me a pin for fastening paper.
la kevin pu pikci la alis lo ka stali	Kevin begged Alice to stay.
mi pu te vecnu re pikta be lo verba bei lo ka klama la boston	I bought two child tickets to Boston.
lo flira be do cu pilda	Your face is pale.
ma krinu	What happened?
li bi pilji li re li vo	8 = 4 x 2.
lo najnimre co'u se pilka	The orange has been peeled off.
mi pu vimcu lo pilka be le plise	I peeled the apple off.
lo pilka be lo plise cu cinla	The peel of the apple is thin.
le nixli pu pilno lo skami lo ka facki lo se nitcu	The girl used a computer to get the necessary information.
ti pimlu lo cipni pe mi	This is a feather of my bird.
lo pinca be ko cu zvati lo patxu	Pee to the pot.
lo se pincivi be ko cu zvati lo patxu	Pee to the pot.
gau lo betka ra pincivi lo xunre	Due to beetroots, he pissed red.
